id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type,details,additionals,services,l4,l5,l6
65,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4657272,-34.5627324,Argentina,Capital Federal,Belgrano,3.0,2.0,1.0,68.06,68.06,,USD,,"Avenida Balbin Al 2400 - Departamento en Venta en Belgrano, CABA de 68.06 m2 con 2 dormitorios, 1 baño, a .","HERMOSO DPTO CON VISTA A LA CALLE ZAPIOLA, VISTA ABIERTA Y PLENO SOL!<br>La propiedad consta de un acceso a traves de un funcional hall, que nos conecta con el amplio y luminoso living comedor, de generosas medidas, salida a balcon a la calle, vista panoramica, orientacion Noroeste, lo que le da sol preponderante a la tarde. Cuenta con 2 dormitorios de comodas dimensiones, el principal con vestidor y el secundario con placard. Posee cocina completa, tipo americana, con barra desayunadora, muebles alacena y bajomesada, lavadero independiente, baño completo y toilette. Pisos de parquet. Agua caliente a traves de termotanque y calefaccion central por medio de losa radiante.&nbsp;<br>El estado general del dpto es impecable, ya que esta reciclado a nuevo. El edificio se encuentra muy bien conservado. LISTO PARA HABITAR!<br><br> <br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 68.06m2, Ambientes 3, Baños 1, Dormitorios 2, Toilette 1, Sup. Cubierta 65m2, Antigüedad42 años, Cantidad de pisos 8","Calefacción, Balcón",Gas,,,
66,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4296264,-34.6137149,Argentina,Capital Federal,Caballito,3.0,2.0,2.0,80.0,80.0,,USD,,"Lezica Al 4400 - Departamento en Venta en Caballito, CABA de 80 m2 con 2 dormitorios, 2 baños, a .","3 ambientes en el barrio de CABALLITO, en una cuadra tranquila de edificios nuevos. A una cuadra de Av. La Plata y Av. Rivadavia.<br><br>Unidad con cocina y lavadero independiente. Espacio para escritorio al ingresar a la unidad.<br><br>2 dormitorios (uno de ellos en suite) con ventanal al frente de calle.<br><br>Salida al balcón desde el living comedor.<br><br>Balcon amplio y aterrazado!<br><br>LUMINOSO.<br><br>(Posibilidad de comprar cochera fija y cubierta en el edificio de enfrente de Lezica 4458). Dimensiones 5,85 x 2,5 = 8,35m2. Precio:  de publicación.<br><br>SITUAR, tu lugar en el mundo.<br>Matrícula CPI 4.519 Matrícula CMSPSI 6.209",Departamento,Venta,"Superficie 80m2, Ambientes 3, Baños 2, Dormitorios 2, Sup. Cubierta 75m2, Antigüedad10 años","Aire Acondicionado, Balcón, Terraza","Gas, Luz",,,
67,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4335472,-34.5816987,Argentina,Capital Federal,Palermo,1.0,,1.0,35.7,35.7,,USD,,"Arevalo Al 1400 - Departamento en Venta en Palermo, CABA de 35.7 m2, 1 baño, a .",El emprendimiento Arévalo Estudios es un proyecto de 10 plantas con 90 unidades tipo estudio. Incluye exclusivos departamentos con patios en el primer piso y departamentos con amplias terrazas en el piso 9 que cuentan con parrillas. Las unidades se entregan con terminaciones de alta calidad que hacen de Arévalo Estudios un producto premium.<br><br>Anticipo 40% y Saldo en 10 Cuotas.,Departamento,Venta,"Superficie 35.7m2, Ambientes 1, Baños 1, Sup. Cubierta 31.5m2, Cantidad de pisos 10",Terraza,,,,
68,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4220037,-34.6120265,Argentina,Capital Federal,Almagro,4.0,3.0,1.0,171.0,171.0,,USD,,"Av. Rivadavia 3900 - Departamento en Venta en Almagro, CABA de 171 m2 con 3 dormitorios, 1 baño, a .","Descripción básica:<br>-¡Departamento de 4 ambientes con hermoso balcón terraza en Almagro!<br><br>Medidas:<br>-Superficie cubierta: 83 m2.<br>-Superficie descubierta: 88 m2.<br>-Superficie total: 171 m2.<br><br>Descripción de la unidad:<br>-Unidad de 4 ambientes, con cocina independiente, balcón (actualmente se encuentra con cerramiento), una habitación con baño en suite , sala de estar y amplio balcón terraza.<br>-Apto profesional.<br>Gastos: <br>-Agua : $ <br>-Expensas: $ 7.100-<br>-ABL :$<br><br>Calidad ambiental:<br>-A pesar de la ubicación que tiene no se escuchan ruidos gracias a su disposición.<br>-Tiene un balcón que da al jardín del edificio. <br><br>Calefacción y refrigeración de ambientes:<br>-Aire acondicionado frío/calor, estufa a gas y ventilador de techo en living.<br>-Aire acondicionado frío/calor y ventilador de techo en la habitación principal.<br>-Ventilador de techo en otra habitación.<br>-Aire acondicionado frío/calor y estufa a gas en la tercera habitación.<br><br>Descripción del edificio: <br>-Consta de 19 pisos y 10 departamentos en cada uno.<br>-Cuenta con 4 encargados y 4 ascensores.<br>-Seguridad.<br><br>Entrega:<br>-Sujeta a reubicación.<br>-Actualmente se encuentra habitado.<br>-La documentación de la propiedad está en condiciones para la compraventa. <br><br>Otras aspectos a destacar de la propiedad:<br>-Amplio balcón aterrazado donde se encuentra un amplio espacio de guardado y una parrilla.<br>-Piso de cerámica en cocina, sala de estar y una de las habitaciones.<br>-Piso de parquet en living, hall de distribución y habitación principal.<br>-Piso flotante en la tercera habitación.<br>-Espacio de guardado en hall de distribución, habitación principal y baño.<br>-Conexión para lavarropa.<br><br>Accesibilidad:<br>-Colectivos: 2, 5, 8, 19, 26, 86, 88, 90, 103, 104, 105, 127, 128, 132, 146, 151, 160, 164, 180.<br>-Subtes: Estación Castro Barros (Línea A).<br><br>Descripción del barrio:<br>-La propiedad se encuentra en el barrio de Almagro, que pertenece a la comuna 5 de la ciudad de Buenos Aires , muy cercano a las avenidas Medrano, Alberdi y Acoyte.<br><br>-<br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones serán llevadas exclusivamente por la firma:<br><br>Carina Beccio<br>Lamac Propiedades<br>Matrícula: CUCICBA 5424",Departamento,Venta,"Superficie 171m2, Ambientes 4, Baños 1, Dormitorios 3, Sup. Cubierta 83m2, Cantidad de pisos 19, Departamentos por piso 10","Balcón, Terraza","Gas, Luz",,,
69,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3989446,-34.5884172,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,120.0,120.0,,USD,,"Pueyrredon, Avda. 2000 - Departamento en Venta en Recoleta, CABA de 120 m2 con 3 dormitorios, 2 baños, a .","Excelente vista al parque a pasos del subte H, cera de Avda. Del LIberador, excelente unidad refaccionada hace 7 años, excelentes medidas, profusión de placares, en dormitorios ventanas doble vidrio. Se escucha oferta. Para mayor información comunicarse en el Sr. Roberto al <br> gracias.<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 120m2, Ambientes 4, Baños 2, Dormitorios 3, Toilette 1, Sup. Cubierta 120m2, Antigüedad50 años",Aire Acondicionado,Luz,,,
70,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.459297,-34.6161478,Argentina,Capital Federal,Caballito,1.0,1.0,1.0,38.55,38.55,,USD,,"Neuquen Al 1800 - Caballito Norte - Departamento en Venta en Caballito, CABA de 38.55 m2 con 1 dormitorio, 1 baño, a .","Amplio monoambiente con balcón a estrenar en Caballito.<br><br><br>A media cuadra de Plaza Irlanda, sobre Neuquén, entre Donato Álvarez y Trelles.<br><br><br>• Al contrafrente <br>• Edificio con piscina + solarium + sum + parrilla en terraza<br>• 38,55m2 propios <br>•&nbsp; Cocina integrada con anafe eléctrico <br>•&nbsp; Baño completo con bañera <br>•&nbsp; Aire acondicionado tipo Split frío -calor <br>• Griferías de primera calidad <br>• Pisos de porcelanato y carpinterías de aluminio anodizado <br>• Expensas $6400<br><br><br><br>Según art. 1° de la Ley 5115 C.A.B.A. el inmueble ofrecido se clasifica como accesible.<br><br><br><br><br><br><br>Información importante: <br>Los planos, medidas, fotos y valores de expensas, impuestos y/o servicios informados en este anuncio son aproximados. Los mismos han sido provistos por el propietario y pueden quedar desactualizados por el transcurso del tiempo.<br>Venta supeditada al cumplimiento por parte del propietario de la correspondiente emisión del COTI (Resolución General N°2371 de AFIP).<br>.<br>Artículo 4° Ley 2340- Ente responsable. La matrícula de los corredores inmobiliarios estará a cargo del ente público no estatal, con independencia funcional de los poderes del Estado que se crea por esta ley.<br>Ley 5115 - publicación de accesibilidad a los inmuebles.<br>Artículo 1º.- Los avisos publicados por corredores inmobiliarios por cualquier medio gráfico o informático, que promuevan operaciones inmobiliarias, deberán contener información acerca de las condiciones de accesibilidad para las personas con discapacidades físicas.<br>Artículo 2º.- Los avisos mencionados en el art. 1° incluirán un indicador gráfico de accesibilidad y/o la palabra ""accesible"".",Departamento,Venta,"Superficie 38.55m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 34.5m2, Cantidad de pisos 9","Pileta, Aire Acondicionado, SUM, Balcón, Terraza","Gas, Luz",,,
71,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4265317,-34.5780655,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,85.0,85.0,,USD,,"Medrano Al 1200 - Departamento en Venta en Palermo, CABA de 85 m2 con 2 dormitorios, 2 baños, a .","40% de Anticipo, Saldo en 28 Cuotas<br><br>Aire Acondicionado individual, Alarma, Gimnasio, Parrilla, Solarium, SUM, Seguridad, Apto mascotas, Apto profesional<br>Descripción<br>Palermo en tus manos.<br><br>Con el espíritu palermitano y una impronta actual y contemporánea nace ALMA PALERMO. Un lugar con estilo y confort. Ideal para vivir en conexión con uno y con el entorno.<br><br>Se encuentra distribuido en dos bloques de<br>4 plantas, con cocheras, guarda bicicletas y un excelente local comercial en PB. Los amenities están<br>ubicados en el último nivel y en la azotea. Las terminaciones son de excelente calidad, grandes<br>aberturas, y con un diseño moderno que se integra armónicamente a la trama urbana.<br><br>Alma Palermo se encuentra en el vibrante barrio de Palermo, en cercanía con las<br>principales plazas del barrio, lo que le brinda un entorno verde y a su vez está a metros de la Av.<br>Córdoba, ubicándolo dentro de un excelente punto de accesibilidad. A tan solo 7 minutos de las<br>líneas B y D de subte y cercano a numerosas líneas de colectivo.<br><br>Amenities:<br><br>-Terraza<br>-Piscina descubierta con solarium&amp;amp;amp;nbsp;orientación&amp;amp;amp;nbsp;NE<br>-Parrilla<br>-Living<br>-SUM<br>-Gimnasio<br><br>Terminaciones:<br><br>-Piso Vinílico<br>-Carpintería de aluminio DVH<br>-Muebles de Cocina revestidos en Melamina<br>-Mesada de gránito en cocina y mármol en baño<br>-Griferías y artefactos sanitario de primera marca<br>-Anafes eléctricos<br>-Aire acondicionados frio-calor instalados<br>-Agua caliente central<br>-Grupo electrógeno<br><br>OPCION DE INCLUIR COCHERA",Departamento,Venta,"Superficie 85m2, Ambientes 3, Baños 2, Dormitorios 2, Sup. Cubierta 72m2, Cantidad de pisos 4","Pileta, SUM, Gimnasio, Aceptan Mascotas, Terraza",,,,
72,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4343615,-34.5766461,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,52.0,52.0,,USD,,"Paraguay Al 5500 - Departamento en Venta en Palermo, CABA de 52 m2 con 1 dormitorio, 1 baño, a .","Departamento de dos ambientes, primer piso al frente con patio y balcón a la calle Paraguay. <br><br>Entras y a la izquierda hay un baño completo con ducha y espacio de guardado. Si seguis derecho entras a una muy amplia cocina con muy buen espacio de guardado con heladera chiquita, microondas y pava electrica entre otros electrodomesticos. La cocina se encuentra conectada a un patio de 11,5 metros cuadrados techado y con toldo, donde hay un lavadero que inculye lavaropas y tender. <br><br>Luego hay dos espacios separados, en el primero hay un gran placard con espacio para guardado un sillón cama y un escritorio. En el segundo una cama matrimonial seguida de un amplio balcón de 4 metros cuadrados que da a Paraguay. Ya a esa altura una calle muy tranquila donde casi no pasan autos.<br><br>Pisos del baño, escritorio y cuarto de porcelanato. <br><br>Barrio muy tranquilo a una cuadra de Av. Santa Fe, a una cuadra de la estación de tren Ministro Carranza y a tres de la estación de subte linea D Ministro Carranza. <br><br>Colectivos: 12, 15, 29, 39, 41, 55, 57, 59, 60, 64, 67, 68, 93, 95, 108, 111, 118, 152, 161, 194.<br><br><br>El departamento cuenta con baulera.<br><br><br>Expensas: entre 4.000 y 5.000 pesos. <br> <br><br><br>La intermediación y conclusión de las operaciónes se llevan a cabo por el corredor matriculado: Marina Carpanelli, CUIT nro.27-23326893-9, CPI 8207 y Juan Pablo Pignataro CMCPSI 6560 Guatemala 5901, Palermo - CABA.<br><br>Las fotos, descripciones y demás datos, son meramente descriptivos. Las medidas, porcentuales, superficies y designaciones exactas surgen del reglamento de copropiedad y administración, del plano de mensura y división del inmueble. El precio puede estar sujeto a modificaciones.",Departamento,Venta,"Superficie 52m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 37m2, Antigüedad30 años, Cantidad de pisos 1",Balcón,"Gas, Luz",,,
73,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4746081,-34.5804843,Argentina,Capital Federal,Villa Ortuzar,3.0,2.0,1.0,75.09,75.09,,USD,,"Av Triunvirato 3800 - PH en Venta en Villa Ortuzar, CABA de 75.09 m2 con 2 dormitorios, 1 baño, a .","Descripción básica:<br>-¡Ph de 3 ambientes con patio y bajas expensas en Villa Ortuzar!<br><br>Medidas:<br>-Superficie cubierta: 55 80 m2.<br>-Superficie semicubierta: 19,29 m2.<br>-Superficie total: 75,09 m2.<br><br>Descripción de la unidad:<br>-Cuenta con dos habitaciones, cocina independiente, baño completo, living y espacio de guardado que se podría utilizar cómo escritorio o despensa.<br>-El patio fue techado con un techo corredizo.<br><br>Gastos:<br>-Agua : $ <br>-Expensas: $2.000.<br>-ABL :$<br><br>Calidad ambiental:<br>-A pesar de la ubicación que tiene no se escuchan ruidos gracias a su disposición interna.<br><br>Calefacción y refrigeración de ambientes:<br>-Ventilador de techo en cocina y habitación principal.<br><br>Descripción del edificio: <br>-Cuenta con 9 unidades.<br>-Buen estado general de conservación, se le están haciendo tareas de mantenimiento.<br><br>Entrega:<br>-Sujeta a reubicación.<br>-Actualmente se encuentra habitado..<br>-La documentación de la propiedad está en condiciones para la compraventa. <br><br>Otras aspectos a destacar de la propiedad:<br>-Ambientes amplios con techos altos.<br>-Piso de madera en habitaciones y living.<br>-Piso de cerámica en patio, baño y cocina.<br>-Conexión para lavaropa en la cocina.<br><br><br>Accesibilidad:<br>-Colectivos: 71, 80, 87, 90, 93, 108, 111, 113, 123, 127, 133, 140, 176.<br>-Subtes: Estación Los Incas (Línea B).<br><br>Descripción del barrio:<br>-La propiedad se encuentra en el barrio de Villa Ortuzar, que pertenece a la comuna 15 de la ciudad de Buenos Aires , muy cercano a las avenidas Combatientes de Malvinas, Los Incas y Alvarez Thomas.<br><br>-<br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones serán llevadas exclusivamente por la firma:<br><br>Carina Beccio<br>Lamac Propiedades<br>Matrícula: CUCICBA 5424",PH,Venta,"Superficie 75.09m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 55.09m2",,Luz,,,
74,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4335472,-34.5816987,Argentina,Capital Federal,Palermo,1.0,,1.0,36.23,36.23,,USD,,"Arevalo Al 1400 - Departamento en Venta en Palermo, CABA de 36.23 m2, 1 baño, a .",El emprendimiento Arévalo Estudios es un proyecto de 10 plantas con 90 unidades tipo estudio. Incluye exclusivos departamentos con patios en el primer piso y departamentos con amplias terrazas en el piso 9 que cuentan con parrillas. Las unidades se entregan con terminaciones de alta calidad que hacen de Arévalo Estudios un producto premium.<br><br>Anticipo 40% y Saldo en 10 Cuotas.,Departamento,Venta,"Superficie 36.23m2, Ambientes 1, Baños 1, Sup. Cubierta 32.55m2, Cantidad de pisos 10",Terraza,,,,
